x0b,x0w,x1b,x1w,x2b,x2w,x3b,x3w,x4b,x4w,x5b,x5w,x6b,x6w,x7b,x7w,x8b,x8w,x9b,x9w,x10b,x10w,x11b,x11w,x12b,x12w,x13b,x13w,x14b,x14w,x15b,x15w,x16b,x16w
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-10.18,10.18,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-10.18,10.18,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.25,7.25,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.43,-13.43,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-0.98,0.98,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.0,-13.0,-5.31,5.31,3.86,-3.86,14.85,-14.85
-4.64,4.64,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,13.0,-13.0,-5.31,5.31,3.86,-3.86,15.49,-15.49
-4.64,4.64,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-4.64,4.64,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.43,4.43,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.71,2.71,-7.33,7.33,1.43,-1.43,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.37,0.37,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.71,2.71,-7.35,7.35,1.43,-1.43,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.08,0.08,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-1.36,1.36,-7.35,7.35,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-1.47,1.47,,,-0.08,0.08,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-1.36,1.36,-7.35,7.35,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-1.47,1.47,,,-0.08,0.08,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-1.36,1.36,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.31,5.31,3.86,-3.86,15.49,-15.49
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,16.41,-16.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,16.41,-16.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,16.41,-16.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-14.2,14.2,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,17.41,-17.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,2.11,-2.11,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,17.41,-17.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,17.41,-17.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,3.86,-3.86,17.41,-17.41
-5.84,5.84,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.55,-14.55
-6.1,6.1,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-4.37,4.37,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.92,2.92,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.63,-14.63
-6.1,6.1,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,13.29,-13.29
-6.07,6.07,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.07,6.07,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.96,6.96,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.35,6.35,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.75,6.75,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.81,9.81,,,-6.93,6.93,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.93,6.93,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,14.97,-14.97
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.93,6.93,-20.0,20.0,-20.0,20.0,-3.15,3.15,,,-0.08,0.08,,,-5.99,5.99,4.58,-4.58,12.8,-12.8
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.8,-12.8
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,12.93,-12.93
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,16.06,-16.06
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.59,6.59,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,16.06,-16.06
-6.03,6.03,-2.93,2.93,-6.44,6.44,1.41,-1.41,,,-9.56,9.56,,,-6.6,6.6,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-5.99,5.99,4.58,-4.58,17.34,-17.34
-6.03,6.03,-2.93,2.93,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.6,6.6,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,17.34,-17.34
-6.03,6.03,-2.93,2.93,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.6,6.6,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,14.37,-14.37
-6.03,6.03,-2.93,2.93,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.6,6.6,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,14.37,-14.37
-6.03,6.03,-2.93,2.93,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,14.37,-14.37
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,14.37,-14.37
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,14.37,-14.37
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,17.91,-17.91
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,17.91,-17.91
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-2.97,2.97,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.03,6.03,-3.24,3.24,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-3.58,3.58,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-3.58,3.58,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-3.58,3.58,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-3.58,3.58,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-3.58,3.58,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-20.0,20.0,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.97,5.97,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.56,9.56,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.57,9.57,,,-6.41,6.41,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,9.82,-9.82
-5.96,5.96,-7.41,7.41,-6.44,6.44,3.19,-3.19,,,-9.57,9.57,,,-0.27,0.27,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,9.82,-9.82
-5.96,5.96,-7.41,7.41,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.27,0.27,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.27,0.27,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.27,0.27,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.41,7.41,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.55,7.55,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-5.96,5.96,-7.55,7.55,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,-20.0,20.0
-6.31,6.31,-7.55,7.55,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-6.1,6.1,4.58,-4.58,13.39,-13.39
-6.31,6.31,-7.55,7.55,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,13.39,-13.39
-6.31,6.31,-7.63,7.63,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,13.39,-13.39
-6.31,6.31,-7.63,7.63,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,13.39,-13.39
-6.31,6.31,-7.63,7.63,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,13.39,-13.39
-6.31,6.31,-7.63,7.63,-6.44,6.44,0.98,-0.98,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,13.39,-13.39
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.03,-2.03,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.03,-2.03,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.17,3.17,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,-0.62,0.62,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.44,6.44,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,15.2,-15.2
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.57,9.57,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.62,-11.62
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.62,-11.62
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.62,-11.62
-6.74,6.74,-7.63,7.63,-6.95,6.95,2.27,-2.27,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.62,-11.62
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-0.54,0.54,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-3.55,3.55,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
-6.74,6.74,-6.35,6.35,-6.95,6.95,2.34,-2.34,,,-9.53,9.53,,,0.0,0.0,-20.0,20.0,-20.0,20.0,-7.73,7.73,,,-20.0,20.0,,,-10.9,10.9,4.58,-4.58,11.38,-11.38
